full_text,text_clean,Label
Prabowo pilih Gibran  apakah ini langkah revolusioner atau malah menuju teater politik? @simple_dong  https://t.co/oHkWao6Yk0,prabowo pilih gibran apakah ini langkah revolusioner atau malah menuju teater politik,positif
Jika membandingkan data elektabilitas per paslon dengan hasil survei sebelumnya pada Oktober. Menurutnya  paslon Prabowo-Gibran dan AMIN mengalami peningkatan suara  sedangkan Ganjar-Mahfud cenderung menurun #PSGibranSemakinDiDepan https://t.co/ZKypNnHqjM,jika membandingkan data elektabilitas per paslon dengan hasil survei sebelumnya pada oktober menurutnya paslon prabowogibran dan amin mengalami peningkatan suara sedangkan ganjarmahfud cenderung menurun,positif
Keberpihakan pada rakyat yang nyata  seperti yang diterapkan oleh Gibran  menciptakan pemimpin yang dapat dipegang teguh oleh masyarakat @atet21102083  https://t.co/0zPyr7zgw2,keberpihakan pada rakyat yang nyata seperti yang diterapkan oleh gibran menciptakan pemimpin yang dapat dipegang teguh oleh masyarakat,positif
Belum ada bukti kalau Gibran bisa membawa perubahan positif @Ajevannazar Rekam Jejak Prabowo https://t.co/3uvhrQDdAs,belum ada bukti kalau gibran bisa membawa perubahan positif rekam jejak prabowo,negatif
Dalam survei menemukan bahwa pasangan nomor 2 Prabowo-Gibran itu angka elektabilitasnya atau dukungan masyarakatnya ada di 45 6%. Kemudian disusul oleh Ganjar-Mahfud 23 8%  Anies-Muhaimin yaitu 22 3%  #PSGibranSemakinDiDepan https://t.co/ZKypNnHqjM,dalam survei menemukan bahwa pasangan nomor prabowogibran itu angka elektabilitasnya atau dukungan masyarakatnya ada di kemudian disusul oleh ganjarmahfud aniesmuhaimin yaitu,positif
Prabowo-Gibran dianggap sebagai simbol harapan baru bagi masyarakat Surabaya. @flownsparks  https://t.co/zX4NONMDOS,prabowogibran dianggap sebagai simbol harapan baru bagi masyarakat surabaya,positif
Masyarakat Jateng yakin bahwa Prabowo-Gibran dapat menciptakan lapangan kerja yang lebih banyak. @masmauw  https://t.co/9frtRR3DxV,masyarakat jateng yakin bahwa prabowogibran dapat menciptakan lapangan kerja yang lebih banyak,positif
Di forum debat  prediksi saya:  Prabowo akan dihabisi Anies dan Ganjar.   Gibran akan dihabisi Muhaimin dan Mahfud.  Prabowo-Gibran kalau bicara dan tampil di muka publik nggak bisa bagus. Malah sering blunder.  Menghadapi para aktivis lulusan UGM dengan pengalaman yang tak perlu…,di forum debat prediksi saya prabowo akan dihabisi anies dan ganjar gibran akan dihabisi muhaimin dan mahfud prabowogibran kalau bicara dan tampil di muka publik nggak bisa bagus malah sering blunder menghadapi para aktivis lulusan ugm dengan pengalaman yang tak perlu,negatif
Ganjar punya integritas tinggi  ga kayak Gibran yang sering bikin blunder dan ga bertanggung jawab. @Cardano_ID  https://t.co/OW0Uu3RrwP,ganjar punya integritas tinggi ga kayak gibran yang sering bikin blunder dan ga bertanggung jawab,negatif
Ganjar itu pemimpin yang bisa dipercaya  ga kayak Gibran yang sering bikin blunder. @belahdua_  https://t.co/iIjISLfCWL,ganjar itu pemimpin yang bisa dipercaya ga kayak gibran yang sering bikin blunder,negatif
Ganjar memang beda  fokus pada program nyata untuk kesejahteraan rakyat  bukan sekadar bikin sensasi seperti Gibran yang terus bikin blunder. @jekibolot  https://t.co/ENWyrwX6Kn,ganjar memang beda fokus pada program nyata untuk kesejahteraan rakyat bukan sekadar bikin sensasi seperti gibran yang terus bikin blunder,negatif
Stunting bukan asam sulfat  Ganjar jelas paham. Beda banget sama Gibran yang blunder sebut asam folat. @pawsychiatrist  https://t.co/URAdu4A66F,stunting bukan asam sulfat ganjar jelas paham beda banget sama gibran yang blunder sebut asam folat,negatif
Warga Jawa Barat percaya pada kebijakan yang dibuat oleh Ganjar  tidak seperti Gibran yang terlalu sering blunder. Ganjar  pilihan yang mantap untuk memimpin Indonesia! @popbrengsek  https://t.co/EzzfgPdiVq,warga jawa barat percaya pada kebijakan yang dibuat oleh ganjar tidak seperti gibran yang terlalu sering blunder ganjar pilihan yang mantap untuk memimpin indonesia,negatif
Ganjar jelas-jelas menunjukkan kepeduliannya terhadap isu stunting  sementara Gibran hanya membuat blunder dengan menyebut asam folat sebagai asam sulfat. Pemahaman yang jelas tentang masalah kesehatan ini menjadi nilai tambah Ganjar di mata kami. https://t.co/EqDVGIG3Uh,ganjar jelasjelas menunjukkan kepeduliannya terhadap isu stunting sementara gibran hanya membuat blunder dengan menyebut asam folat sebagai asam sulfat pemahaman yang jelas tentang masalah kesehatan ini menjadi nilai tambah ganjar di mata kami,negatif
Warga Jawa Barat yakin  dengan Ganjar sebagai calon presiden  kita akan memiliki pemimpin yang fokus pada penyelesaian masalah nyata  tidak seperti Gibran yang selalu membuat blunder. @merahmerano https://t.co/f2sedUVyQ5,warga jawa barat yakin dengan ganjar sebagai calon presiden kita akan memiliki pemimpin yang fokus pada penyelesaian masalah nyata tidak seperti gibran yang selalu membuat blunder,negatif
Ganjar fokus kerja  bukan bikin kontroversi. Beda tipis dengan Gibran yang sering bikin blunder di 8 hari kampanye. @payempay  https://t.co/xFT38GCK3J,ganjar fokus kerja bukan bikin kontroversi beda tipis dengan gibran yang sering bikin blunder di hari kampanye,negatif
Ganjar punya kapasitas dan integritas  tidak seperti Gibran yang terus melakukan blunder dalam kampanyenya. @rainnbowsalt7  https://t.co/89zQKnKVx4,ganjar punya kapasitas dan integritas tidak seperti gibran yang terus melakukan blunder dalam kampanyenya,negatif
Ganjar punya kebijakan yang nyata  tidak seperti Gibran yang sering blunder. Warga Jabar mendukung Ganjar sebagai pemimpin bangsa yang bertanggung jawab. @potatobee__  https://t.co/z6b4R2fVNp,ganjar punya kebijakan yang nyata tidak seperti gibran yang sering blunder warga jabar mendukung ganjar sebagai pemimpin bangsa yang bertanggung jawab,negatif
Warga Jabar dukung Ganjar karena dia punya track record yang bagus  bukan cuma blunder seperti Gibran. @nakohayou  https://t.co/Et0ABzaNpV,warga jabar dukung ganjar karena dia punya track record yang bagus bukan cuma blunder seperti gibran,negatif
Warga Jabar nggak percaya sama Gibran yang suka blunder  lebih yakin sama Ganjar yang udah teruji kinerjanya. @kanamoms  https://t.co/0JBzPdicUr,warga jabar nggak percaya sama gibran yang suka blunder lebih yakin sama ganjar yang udah teruji kinerjanya,negatif
Di saat Gibran blunder berkali-kali  Ganjar terus menunjukkan kematangan dan kebijaksanaan dalam menyampaikan visi dan solusi bagi kemajuan bangsa. @yourbf71  https://t.co/oPbVOxjdV9,di saat gibran blunder berkalikali ganjar terus menunjukkan kematangan dan kebijaksanaan dalam menyampaikan visi dan solusi bagi kemajuan bangsa,negatif
Gibran banyak blunder  sementara Ganjar fokus pada solusi nyata untuk stunting. Itu beda tipis tapi signifikan  warga Jabar pasti pilih yang bener-bener bisa berkontribusi. @qwertyshylaa  https://t.co/z3mSKXeHUQ,gibran banyak blunder sementara ganjar fokus pada solusi nyata untuk stunting itu beda tipis tapi signifikan warga jabar pasti pilih yang benerbener bisa berkontribusi,negatif
Ganjar selalu mengedepankan kepentingan rakyat Jawa Barat  sementara Gibran terus membuat blunder yang merugikan citranya sebagai calon pemimpin. @ryaach_  https://t.co/nIPcHjgKHb,ganjar selalu mengedepankan kepentingan rakyat jawa barat sementara gibran terus membuat blunder yang merugikan citranya sebagai calon pemimpin,negatif
Warga Jabar dukung Ganjar karena dia punya rekam jejak yang jelas  bukan blunder seperti Gibran. @chaoticYas  https://t.co/z1qMHMIYl5,warga jabar dukung ganjar karena dia punya rekam jejak yang jelas bukan blunder seperti gibran,negatif
Kepemimpinan Ganjar terbukti efektif  terutama dalam mengatasi masalah stunting. Sementara itu  blunder Gibran dalam menyebut asam folat sebagai asam sulfat menunjukkan ketidakpahamannya terhadap isu kesehatan  yang membuat warga Jabar semakin yakin pada https://t.co/YxbMB1sp5E,kepemimpinan ganjar terbukti efektif terutama dalam mengatasi masalah stunting sementara itu blunder gibran dalam menyebut asam folat sebagai asam sulfat menunjukkan ketidakpahamannya terhadap isu kesehatan yang membuat warga jabar semakin yakin pada,negatif
Ganjar beneran pemimpin yang punya solusi  beda sama Gibran yang sering bikin blunder dan ga mau diskusi. @pudcyaan_  https://t.co/y7LPpsdqHi,ganjar beneran pemimpin yang punya solusi beda sama gibran yang sering bikin blunder dan ga mau diskusi,negatif
Ganjar tidak hanya berbicara tentang kemajuan  tapi juga terlibat secara aktif dalam mewujudkannya. Sementara Gibran terus membuat blunder  Ganjar jelas menjadi pilihan yang lebih cerdas. @watermaerk https://t.co/1JyoPK7k3x,ganjar tidak hanya berbicara tentang kemajuan tapi juga terlibat secara aktif dalam mewujudkannya sementara gibran terus membuat blunder ganjar jelas menjadi pilihan yang lebih cerdas,negatif
Warga Jabar pasti bangga punya calon presiden seperti Ganjar  bukan seperti Gibran yang sering bikin blunder. @PearPink_5  https://t.co/dxiWisWX8P,warga jabar pasti bangga punya calon presiden seperti ganjar bukan seperti gibran yang sering bikin blunder,negatif
Ganjar punya pemahaman yang dalam soal stunting  beda banget sama Gibran yang suka blunder. Warga Jabar percaya  Ganjar bisa jadi solusi untuk masalah-masalah negara. @lnflxh  https://t.co/LRJN8cHUVv,ganjar punya pemahaman yang dalam soal stunting beda banget sama gibran yang suka blunder warga jabar percaya ganjar bisa jadi solusi untuk masalahmasalah negara,negatif
Warga Jabar yakin  Ganjar bisa membawa perubahan positif tanpa perlu melakukan blunder seperti Gibran. @pempeeeeeeeeee  https://t.co/BXxlWllbwp,warga jabar yakin ganjar bisa membawa perubahan positif tanpa perlu melakukan blunder seperti gibran,negatif
Dalam berbicara tentang visi dan misi  Ganjar jauh lebih terarah dan jelas dibandingkan dengan Gibran yang seringkali membuat blunder yang memalukan. @0xKHFA  https://t.co/raZGNjcgKt,dalam berbicara tentang visi dan misi ganjar jauh lebih terarah dan jelas dibandingkan dengan gibran yang seringkali membuat blunder yang memalukan,negatif
Ganjar selalu hadir dengan pemahaman yang jelas terkait masalah-masalah bangsa  sementara Gibran lebih terkenal dengan blunder dan kekeliruannya. @Otet243  https://t.co/eY5crc4wEI,ganjar selalu hadir dengan pemahaman yang jelas terkait masalahmasalah bangsa sementara gibran lebih terkenal dengan blunder dan kekeliruannya,negatif
Ganjar memberikan rasa percaya diri bahwa Indonesia akan dipimpin oleh sosok yang cerdas dan peduli  tidak seperti citra yang terbentuk dari blunder demi blunder yang dilakukan Gibran. @mlda____ https://t.co/PUiTsGMQDM,ganjar memberikan rasa percaya diri bahwa indonesia akan dipimpin oleh sosok yang cerdas dan peduli tidak seperti citra yang terbentuk dari blunder demi blunder yang dilakukan gibran,negatif
Warga Jabar bersatu mendukung Ganjar sebagai calon presiden  menginginkan pemimpin yang cerdas dan berintegritas  bukan seperti Gibran yang terus membuat blunder. @organtubuhh  https://t.co/2VEHQjVjoI,warga jabar bersatu mendukung ganjar sebagai calon presiden menginginkan pemimpin yang cerdas dan berintegritas bukan seperti gibran yang terus membuat blunder,negatif
Warga Jawa Barat pasti lebih memilih Ganjar sebagai pemimpin yang stabil dan berkualitas  daripada Gibran yang terlalu sering membuat blunder. @notsunbutsan  https://t.co/oGo8QYR2G4,warga jawa barat pasti lebih memilih ganjar sebagai pemimpin yang stabil dan berkualitas daripada gibran yang terlalu sering membuat blunder,negatif
Warga Jabar tidak terkecoh oleh blunder Gibran  karena kami lebih menghargai pemimpin yang berkomitmen pada tugasnya dan mampu membuat keputusan yang bijak  seperti yang telah ditunjukkan oleh Ganjar. @spaceshvp https://t.co/RpNzwDL95v,warga jabar tidak terkecoh oleh blunder gibran karena kami lebih menghargai pemimpin yang berkomitmen pada tugasnya dan mampu membuat keputusan yang bijak seperti yang telah ditunjukkan oleh ganjar,negatif
Ganjar tahu cara menyampaikan visi tanpa blunder  berbeda dengan Gibran yang sering membuat kesalahan. Warga Jabar pilih Ganjar karena sikapnya yang lebih bijak. @Nomnomn25405625  https://t.co/uPiiTNQksu,ganjar tahu cara menyampaikan visi tanpa blunder berbeda dengan gibran yang sering membuat kesalahan warga jabar pilih ganjar karena sikapnya yang lebih bijak,negatif
Ganjar memang beda  fokus pada kerja nyata bukan sensasi semata. Buktinya  nggak pernah bikin blunder kayak Gibran yang sebut asam folat jadi asam sulfat! @masbeware  https://t.co/3BkQUy5k9x,ganjar memang beda fokus pada kerja nyata bukan sensasi semata buktinya nggak pernah bikin blunder kayak gibran yang sebut asam folat jadi asam sulfat,negatif
Ganjar hadir dengan solusi  sedangkan Gibran hanya menciptakan masalah dengan blunder dan kontroversinya. Warga Jabar pasti memilih pemimpin yang benar-benar bisa memimpin  yaitu Ganjar. @rock888men https://t.co/pc9fWh1YvN,ganjar hadir dengan solusi sedangkan gibran hanya menciptakan masalah dengan blunder dan kontroversinya warga jabar pasti memilih pemimpin yang benarbenar bisa memimpin yaitu ganjar,negatif
Ganjar adalah pemimpin yang cerdas dan memiliki visi jelas  tidak seperti Gibran yang terus membuat blunder dalam kampanyenya. @yukheil0v  https://t.co/uVtLmxhQIP,ganjar adalah pemimpin yang cerdas dan memiliki visi jelas tidak seperti gibran yang terus membuat blunder dalam kampanyenya,negatif
Buktikan kompetensimu  Ganjar! Warga Jabar yakin  pemimpin seperti kamu lebih bisa diandalkan daripada Gibran yang terus melakukan blunder dan mencari perhatian. @nemo_ezvrn  https://t.co/92Fx5cBZBO,buktikan kompetensimu ganjar warga jabar yakin pemimpin seperti kamu lebih bisa diandalkan daripada gibran yang terus melakukan blunder dan mencari perhatian,negatif
Ganjar adalah pemimpin yang bisa dipercaya  sementara Gibran terlalu sering membuat blunder yang dapat merugikan citra dan kepercayaan masyarakat terhadap calon pemimpin. @RumawatBale  https://t.co/1KzImsw3BG,ganjar adalah pemimpin yang bisa dipercaya sementara gibran terlalu sering membuat blunder yang dapat merugikan citra dan kepercayaan masyarakat terhadap calon pemimpin,negatif
Jawa Barat yakin Ganjar bisa memberikan kontribusi positif tanpa harus terjebak dalam blunder-blunder seperti yang dilakukan oleh Gibran. @semurrrr  https://t.co/kCUoBZDHkm,jawa barat yakin ganjar bisa memberikan kontribusi positif tanpa harus terjebak dalam blunderblunder seperti yang dilakukan oleh gibran,negatif
Warga Jabar percaya pada Ganjar karena beliau adalah pemimpin yang tidak hanya pandai berbicara  tapi juga pandai bertindak  tidak seperti Gibran yang terlalu sering membuat blunder. @sonsofartemis https://t.co/11GzHJ0xqt,warga jabar percaya pada ganjar karena beliau adalah pemimpin yang tidak hanya pandai berbicara tapi juga pandai bertindak tidak seperti gibran yang terlalu sering membuat blunder,negatif
Kepemimpinan Ganjar terbukti efektif  sementara Gibran terlalu banyak blunder. Warga Jabar tentu lebih memilih yang berkompeten seperti Ganjar. @whoisagam  https://t.co/ivO1Eebcxz,kepemimpinan ganjar terbukti efektif sementara gibran terlalu banyak blunder warga jabar tentu lebih memilih yang berkompeten seperti ganjar,negatif
Ganjar membuktikan bahwa pemimpin sejati tidak perlu mencari sensasi  beda dengan Gibran yang sering membuat blunder. Warga Jabar yakin pada kepemimpinan Ganjar yang cerdas dan tulus. @uwaymstk  https://t.co/A2u4UOWNlp,ganjar membuktikan bahwa pemimpin sejati tidak perlu mencari sensasi beda dengan gibran yang sering membuat blunder warga jabar yakin pada kepemimpinan ganjar yang cerdas dan tulus,negatif
Aksi Ganjar selama ini membuktikan bahwa dia adalah pemimpin yang dapat diandalkan. Tidak seperti Gibran yang sering membuat blunder  Ganjar jelas dan tegas dalam menyampaikan visi dan misinya. @kochengorennnn https://t.co/auXlHLAPh2,aksi ganjar selama ini membuktikan bahwa dia adalah pemimpin yang dapat diandalkan tidak seperti gibran yang sering membuat blunder ganjar jelas dan tegas dalam menyampaikan visi dan misinya,negatif
