,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,loc1,loc2,loc3
1500,Tue Dec 12 13:56:11 +0000 2023,1734572861401289085,Prabowo kok kayaknya nggak bisa bedain antara kepemimpinan dan kekuasaan pribadi  ya? @zeldaleaf  Gemoy Penculik https://t.co/YPNkGJ7wYB,0,0,0,0,in,1676092249028042752,1734572861401289085,purwanti_ekha,https://twitter.com/purwanti_ekha/status/1734572861401289085,https://pbs.twimg.com/ext_tw_video_thumb/1734572849195888640/pu/img/WORyLZZS3P3IVcTc.jpg,probolinggo,probolinggo,,
1501,Tue Dec 12 15:02:04 +0000 2023,1734589439199089047,Ini Prabowo vs everybody gak sih? Wkwk,0,0,0,0,in,1079508408963747840,1734589439199089047,6Taurus5,https://twitter.com/6Taurus5/status/1734589439199089047,,"malang, jawa timur",malang,jawa timur,
1502,Sat Dec 09 07:56:50 +0000 2023,1733395263719661781,Anies lebih berani  Prabowo cuma capres penakut! @PartaiSocmed https://t.co/J3KpUznJps,0,0,0,0,in,1712682978764349440,1733395263719661781,AndiniResyaa,https://twitter.com/AndiniResyaa/status/1733395263719661781,https://pbs.twimg.com/media/GA5BzcgasAAhjKS.jpg,madiun,madiun,,
1503,Tue Dec 12 14:20:09 +0000 2023,1734578893842215234,Prabowo kok bisa nggak punya empati sama rakyatnya sendiri? @zahrotuzy  Gemoy Penculik https://t.co/a5BTgE6LBT,0,0,0,0,in,1676539525634625537,1734578893842215234,BudimanSus,https://twitter.com/BudimanSus/status/1734578893842215234,https://pbs.twimg.com/ext_tw_video_thumb/1734578883369050112/pu/img/CFaT1jz_3PI3ihjM.jpg,pasuruan,pasuruan,,
1504,Fri Dec 08 18:55:17 +0000 2023,1733198580863942937,Beranikah Prabowo bersumpah di depan Tuhan dan warga negara bahwa dia tak terlibat dalam pelanggaran HAM @DedeRukmana97  Pelanggaran HAM https://t.co/np57BmAKCN,0,0,0,0,in,1713816982422966272,1733198580863942937,mikopngstuu,https://twitter.com/mikopngstuu/status/1733198580863942937,https://pbs.twimg.com/ext_tw_video_thumb/1733198562316730368/pu/img/C9kUvIZV7uiSjm5f.jpg,kediri,kediri,,
1506,Tue Dec 12 14:23:30 +0000 2023,1734579735462903868,Wiranto jelasin Prabowo terlibat  tapi ada aja yang bela-bela Kebijakan negeri ini harusnya bukan di tangan yang kontroversial dong @maafyakawan Gemoy Penculik TangkapPRABOWO https://t.co/owpoQn7fA0,0,0,0,0,in,1712481706362683392,1734579735462903868,nasyasafiraa,https://twitter.com/nasyasafiraa/status/1734579735462903868,https://pbs.twimg.com/ext_tw_video_thumb/1734579712557830144/pu/img/gbh35H7QKMOajXYH.jpg,"batu, malang",batu,malang,
1508,Tue Dec 12 16:19:18 +0000 2023,1734608878011363787,@selaluujian @Gerindra Pak Prabowo bakal malu berat jika yang diusung dulu untuk menjadi orang nomor satu di DKI Jakarta ini yang memenangkan pemilu 2024 untuk menjadi presiden 2024-2029,0,5,1,31,in,738938701,1734569481027166635,5454_JI,https://twitter.com/5454_JI/status/1734608878011363787,,malang,malang,,
1509,Tue Dec 12 14:36:14 +0000 2023,1734582940737454509,Nggak habis pikir deh  Prabowo ini emang nggak cocok jadi pemimpin. Kejam banget watak aslinya! @Zain160793  Gemoy Penculik https://t.co/kTZUtCv77y,0,0,0,0,in,1676542881828569088,1734582940737454509,saputri_ag81424,https://twitter.com/saputri_ag81424/status/1734582940737454509,https://pbs.twimg.com/ext_tw_video_thumb/1734582930218074112/pu/img/yOr8wOphEBUCC0rO.jpg,probolinggo,probolinggo,,
1510,Tue Dec 12 14:25:35 +0000 2023,1734580257750143433,Prabowo seharusnya lebih bisa dengerin masukan dari orang lain  nggak selalu bener sendiri. @ZaidAB30  Gemoy Penculik https://t.co/lOyGJw31zw,0,0,0,0,in,1676533752502312963,1734580257750143433,DodiSudra,https://twitter.com/DodiSudra/status/1734580257750143433,https://pbs.twimg.com/ext_tw_video_thumb/1734580246672994304/pu/img/oT0nvM6VC1GeD9Be.jpg,malang,malang,,
1511,Fri Dec 08 09:15:56 +0000 2023,1733052780133396972,Nggak ada pembenaran buat tindakan korupsi  harus dihentikan! @agungtaufiqurr  Cek WA praktik korupsi prabowo debat cawapres https://t.co/ChoEIUQcDB,0,0,0,0,in,1714196306783350784,1733052780133396972,Riskaanjellii,https://twitter.com/Riskaanjellii/status/1733052780133396972,https://pbs.twimg.com/ext_tw_video_thumb/1733052753763876864/pu/img/5S00_XX51cTENifl.jpg,batu,batu,,
1513,Tue Dec 12 13:58:52 +0000 2023,1734573536532992473,Penculikan aktivis 1998 oleh Prabowo adalah bayangan kelam yang seharusnya membuat kita berpikir ulang sebelum memberikan dukungan pada calon presiden seperti dia. @Sweetyeolli6194  Gemoy Penculik https://t.co/YpX04kUuzr,0,0,0,0,in,1678081946856075265,1734573536532992473,shirleymar16502,https://twitter.com/shirleymar16502/status/1734573536532992473,https://pbs.twimg.com/ext_tw_video_thumb/1734573498549645312/pu/img/jipA0sb5IF4W5RqZ.jpg,madiun,madiun,,
1514,Tue Dec 12 14:14:48 +0000 2023,1734577547370009021,Prabowo sebaiknya mikir panjang sebelum ambil keputusan  jangan gegabah. @zahrazll  Gemoy Penculik https://t.co/U6reGBARF1,0,0,0,0,in,1676981198407729152,1734577547370009021,saipulzae,https://twitter.com/saipulzae/status/1734577547370009021,https://pbs.twimg.com/ext_tw_video_thumb/1734577536817106944/pu/img/HO9p-CXmr4UJxKUV.jpg,kediri,kediri,,
1515,Mon Dec 11 12:31:52 +0000 2023,1734189252202893816,Prabowo  kepedulianmu pada petani sebatas ucapan kosong! https://t.co/gIZv3nOnec,0,0,0,0,in,1712762841173037056,1734189252202893816,arkantegarr,https://twitter.com/arkantegarr/status/1734189252202893816,https://pbs.twimg.com/ext_tw_video_thumb/1734189236511969280/pu/img/r8OJOz9oEiOLo47z.jpg,probolinggo,probolinggo,,
1516,Fri Dec 08 18:56:25 +0000 2023,1733198864017162381,Prabowo belum sepenuhnya membersihkan namanya dari isu pelanggaran HAM @farrd_  Pelanggaran HAM https://t.co/MgpK9vQsoe,0,0,0,0,in,1714107692476780544,1733198864017162381,alfarizimufti72,https://twitter.com/alfarizimufti72/status/1733198864017162381,https://pbs.twimg.com/ext_tw_video_thumb/1733198837676982272/pu/img/PfFFXYX75NCTxEqP.jpg,kediri,kediri,,
1519,Tue Dec 12 14:12:12 +0000 2023,1734576892408414695,Prabowo yang dulu diharapin banyak orang  sekarang malah jadi kecewa besar. @zahrayy__  Gemoy Penculik https://t.co/fTz4Ie9Jp5,0,0,0,0,in,1676982755018825728,1734576892408414695,MegaSeptia_1,https://twitter.com/MegaSeptia_1/status/1734576892408414695,https://pbs.twimg.com/ext_tw_video_thumb/1734576881813565440/pu/img/zfGWWAzrI4od-J3W.jpg,madiun,madiun,,
1524,Tue Dec 12 13:52:50 +0000 2023,1734572016651645234,Anies karo Prabowo panas  lanjut tinju ae ben podo2 penak e 😂,0,0,0,0,in,520976144,1734572016651645234,zxxcmn_,https://twitter.com/zxxcmn_/status/1734572016651645234,,"malang, jawa timur",malang,jawa timur,
1527,Tue Dec 12 15:11:24 +0000 2023,1734591791012450573,Ahmad dhani pusing ndelok prabowo… kepikiran anis…,0,1,0,0,in,414804286,1734591791012450573,ruangsigit,https://twitter.com/ruangsigit/status/1734591791012450573,,"malang, jawa timur",malang,jawa timur,
1529,Tue Dec 12 14:39:06 +0000 2023,1734583660442272121,Kasus penculikan aktivis ga kelar-kelar  masa iya Prabowo mau dipercaya jadi pemimpin? Ini mah tindakan gegara aja @lovingyupi10 Gemoy Penculik TangkapPRABOWO https://t.co/VViV2BZb8g,0,0,0,0,in,1713517082548281344,1734583660442272121,amirrdanielll,https://twitter.com/amirrdanielll/status/1734583660442272121,https://pbs.twimg.com/ext_tw_video_thumb/1734583637964951552/pu/img/0CtEWZ-pY97J_JpF.jpg,madiun,madiun,,
1534,Tue Dec 12 15:38:14 +0000 2023,1734598541417627821,Prabowo  anti-korupsi atau anti-logika dengan nyalegkan yang eks koruptor? @nitisaputra  DebatCapres https://t.co/LkVwg9ka65,0,0,0,0,in,1676981198407729152,1734598541417627821,saipulzae,https://twitter.com/saipulzae/status/1734598541417627821,https://pbs.twimg.com/ext_tw_video_thumb/1734598520588664832/pu/img/XbLiXlgd5MhA8I3x.jpg,kediri,kediri,,
1537,Fri Dec 08 09:10:40 +0000 2023,1733051456285245946,Gak boleh ada justifikasi buat korupsi  sama sekali. @AgniHosea  Cek WA praktik korupsi prabowo debat cawapres https://t.co/d3nKflxA3N,0,0,0,0,in,1714140578664062976,1733051456285245946,Andriianakbarr,https://twitter.com/Andriianakbarr/status/1733051456285245946,https://pbs.twimg.com/ext_tw_video_thumb/1733051423741661184/pu/img/6iiDmBkwSJNtWApW.jpg,probolinggo,probolinggo,,
1541,Tue Dec 12 10:59:15 +0000 2023,1734528336099950818,Prabowo seharusnya belajar dari masa lalunya daripada mencoba untuk melupakan dan mencalonkan diri sebagai presiden. @svrnayaa  Gemoy Penculik https://t.co/B5d5XeX3wT,0,0,0,0,in,1677927640546840578,1734528336099950818,AbiAbisatyaaaa,https://twitter.com/AbiAbisatyaaaa/status/1734528336099950818,https://pbs.twimg.com/ext_tw_video_thumb/1734528323890667520/pu/img/enzCWebFXRHntd_F.jpg,batu,batu,,
1543,Tue Dec 12 14:42:18 +0000 2023,1734584466105041260,Prabowo  si penculik aktivis 98  gagal total memimpin  bahkan gagal mencari teman-temannya yang masih hilang @loveeisnoise Gemoy Penculik TangkapPRABOWO https://t.co/4YMi1l8LGW,0,0,0,0,in,1712773399154696192,1734584466105041260,syahirasakila,https://twitter.com/syahirasakila/status/1734584466105041260,https://pbs.twimg.com/ext_tw_video_thumb/1734584415412736000/pu/img/j-bZ7gBHHCxoVUER.jpg,kediri,kediri,,
1546,Tue Dec 12 14:20:58 +0000 2023,1734579097789960525,Prabowo kayaknya butuh belajar lebih banyak soal kepemimpinan  nggak cukup cuma modal militer. @ZaenalMuksin93  Gemoy Penculik https://t.co/QhlgDCmj6T,0,0,0,0,in,1676799401380151297,1734579097789960525,agusprnto28,https://twitter.com/agusprnto28/status/1734579097789960525,https://pbs.twimg.com/ext_tw_video_thumb/1734579086155284480/pu/img/KhnKtBvHv9LbXRm7.jpg,malang,malang,,
1547,Tue Dec 12 11:01:27 +0000 2023,1734528887537983922,Masyarakat seharusnya bijak dalam memilih pemimpin  tidak tergoda oleh janji manis Prabowo yang seakan-akan menghapuskan dosa-dosanya. @swndng377098  Gemoy Penculik https://t.co/6LOqvNWNAo,0,0,0,0,in,1674703710621171713,1734528887537983922,angkybatara,https://twitter.com/angkybatara/status/1734528887537983922,https://pbs.twimg.com/ext_tw_video_thumb/1734528875781312512/pu/img/lB7tlneLv5eoAQAH.jpg,batu,batu,,
1548,Tue Dec 12 14:01:27 +0000 2023,1734574186901962781,Prabowo  di luar tampang tegasnya  tapi kayaknya nggak punya kebijaksanaan yang cukup. @zeldatehsaha  Gemoy Penculik https://t.co/J3vAGYxCOf,0,0,0,0,in,1676090486476636160,1734574186901962781,andreas_giofani,https://twitter.com/andreas_giofani/status/1734574186901962781,https://pbs.twimg.com/ext_tw_video_thumb/1734574175074029568/pu/img/5Elc_CONwdKgXT2P.jpg,pasuruan,pasuruan,,
1552,Fri Dec 08 17:20:43 +0000 2023,1733174783519703416,Nggak ada toleransi buat tindakan korupsi  nol kompromi! @almondbite_  Cek WA praktik korupsi prabowo debat cawapres https://t.co/reIcB3T8fV,0,0,0,0,in,1715012464499388416,1733174783519703416,MiftahBrinm,https://twitter.com/MiftahBrinm/status/1733174783519703416,https://pbs.twimg.com/ext_tw_video_thumb/1733174741874458626/pu/img/EbhOEBfE8xWL7YrB.jpg,malang,malang,,
1555,Tue Dec 12 14:07:44 +0000 2023,1734575768527843711,Jujur  kekecewaan sama Prabowo makin gede aja sekarang. @zacharykim69  Gemoy Penculik https://t.co/dX5GXP6Q5t,0,0,0,0,in,1676821209093378048,1734575768527843711,khaernafeb,https://twitter.com/khaernafeb/status/1734575768527843711,https://pbs.twimg.com/ext_tw_video_thumb/1734575757287182336/pu/img/q4nlKVWxM2AL9pGi.jpg,probolinggo,probolinggo,,
1558,Mon Dec 11 12:11:28 +0000 2023,1734184118974615567,Masyarakat Jatim melihat Ganjar sebagai pemimpin yang lebih memiliki empati  sementara Prabowo dianggap kurang peka terhadap kebutuhan sosial. @4oclockflovver  https://t.co/g5okZgSjDt,0,0,0,0,in,1686270384004616192,1734184118974615567,ESriandian,https://twitter.com/ESriandian/status/1734184118974615567,,madiun,madiun,,
1560,Fri Dec 08 04:29:44 +0000 2023,1732980759059951743,"@Paltiwest setiap hari jumat dari waktu ke waktu pertanyaan selalu sama PRABOWO JUMATAN DIMANA???"" monggo belimbing wuluh share info jumatan dimana""",0,3,1,6,in,889446971475247105,1732979394023731259,tiwol_cok,https://twitter.com/tiwol_cok/status/1732980759059951743,,"kota kediri, jawa timur",kota kediri,jawa timur,
1561,Tue Dec 12 13:53:04 +0000 2023,1734572077078716422,Prabowo Aku jam 9 disekan yo kudaku durung dipangani,0,0,0,0,in,1119251174043992064,1734572077078716422,Goeasyonmeee,https://twitter.com/Goeasyonmeee/status/1734572077078716422,,"malang, jawa timur ",malang,jawa timur ,
1562,Wed Dec 06 05:44:49 +0000 2023,1732274878492107114,Mantan pemimpin desa bersatu untuk Prabowo-Gibran: Perubahan positif dimulai dari kita semua https://t.co/uHsP04yb8a,0,0,0,0,in,1698577977154691072,1732274878492107114,anto_ryan53186,https://twitter.com/anto_ryan53186/status/1732274878492107114,https://pbs.twimg.com/ext_tw_video_thumb/1732274808115871744/pu/img/OesWcossjRAtOgQG.jpg,ponorogo,ponorogo,,
1563,Wed Dec 06 05:58:48 +0000 2023,1732278396837913016,Dukungan positif mantan pemimpin desa untuk Prabowo-Gibran: Bersama kita raih masa depan yang lebih baik. https://t.co/e59cJnogLq,0,0,0,0,in,1715580107946094592,1732278396837913016,dianputri997,https://twitter.com/dianputri997/status/1732278396837913016,https://pbs.twimg.com/ext_tw_video_thumb/1732278341942812672/pu/img/N1-IDGlJhp_IeCpS.jpg,"nganjuk, indonesia",nganjuk,indonesia,
1564,Wed Dec 06 05:51:17 +0000 2023,1732276503688417419,Dukungan positif mantan pemimpin desa untuk Prabowo-Gibran: Bersama kita raih perubahan yang lebih baik. https://t.co/YtTMzWoXoe,0,0,0,0,in,1698891214249181184,1732276503688417419,DianaHacia,https://twitter.com/DianaHacia/status/1732276503688417419,https://pbs.twimg.com/ext_tw_video_thumb/1732276466845630464/pu/img/i9I_UOa9gOB80mOP.jpg,"purworejo, indonesia",purworejo,indonesia,
1566,Tue Dec 12 15:00:50 +0000 2023,1734589129198064049,Prabowo  ga cuma gagal nyari aktivis yang hilang  tapi gagal banget jadi pemimpin @LOVEM4RK_ Gemoy Penculik TangkapPRABOWO https://t.co/WGkG9RKIE2,0,0,0,0,in,1712764010075197440,1734589129198064049,Yogamusnair,https://twitter.com/Yogamusnair/status/1734589129198064049,https://pbs.twimg.com/ext_tw_video_thumb/1734589092456005632/pu/img/5HfOlDozoFyEux8B.jpg,batu,batu,,
1568,Tue Dec 12 13:39:56 +0000 2023,1734568773410332969,Prabowo ngasih Umpan lambung ke Anis langsung diSmash dengan Mudah,0,0,0,0,in,969115945305124865,1734568773410332969,naufalbambangr,https://twitter.com/naufalbambangr/status/1734568773410332969,,"magetan, indonesia",magetan,indonesia,
1570,Tue Dec 12 14:59:46 +0000 2023,1734588861995716847,emang bener pak prabowo makin banyak ngomong makin sering blunder pak prabowo kalau jadi kiper satu pertandingan bisa kebobolan 32 gol kayanya😭,0,0,0,0,in,962316589507919873,1734588861995716847,Dongklow_,https://twitter.com/Dongklow_/status/1734588861995716847,,"kediri, indonesia",kediri,indonesia,
1571,Tue Dec 12 13:28:38 +0000 2023,1734565928023851008,pak @prabowo blunder ke @aniesbaswedan wkwkwkw #DebatCapres,0,0,0,0,in,280095300,1734565928023851008,Amin_sevensoul,https://twitter.com/Amin_sevensoul/status/1734565928023851008,,purworejo,purworejo,,
1572,Tue Dec 12 13:43:45 +0000 2023,1734569732072984751,Blunder dong @prabowo   kok personal andaa 😁😁😁😁,0,0,0,1,in,73867118,1734569732072984751,dio_valentino,https://twitter.com/dio_valentino/status/1734569732072984751,,"kota malang, jawa timur",kota malang,jawa timur,
1594,Mon Dec 04 11:25:24 +0000 2023,1731635810582335693,@Dennysiregar7 @prabowo @gibran_tweet Terbaru  dan ini yg ke 3 x nya..ASn...dipacitan https://t.co/UyKwEy6s9R,0,0,1,1,in,1006425411033620480,1731633165691973806,Johnver22575404,https://twitter.com/Johnver22575404/status/1731635810582335693,https://pbs.twimg.com/media/GAgBl7mbcAA1QvQ.jpg,"jawa timur, indonesia",jawa timur,indonesia,
1610,Wed Dec 06 05:51:58 +0000 2023,1732276676099502104,Semangat positif mantan kepala desa di Kota/Kabupaten Cirebon menciptakan gelombang keoptimisan untuk Prabowo-Gibran https://t.co/k1xDK4tUmj,0,0,0,0,in,1716284874984976384,1732276676099502104,ElainaDara,https://twitter.com/ElainaDara/status/1732276676099502104,https://pbs.twimg.com/ext_tw_video_thumb/1732276607996530688/pu/img/cYbOEpHWtafiGlgJ.jpg,kepanjen,kepanjen,,
1612,Wed Dec 06 05:37:17 +0000 2023,1732272982415028429,Kesatuan mantan pemimpin desa untuk perubahan positif: Prabowo-Gibran sebagai katalisator perubahan. https://t.co/9mpDJz7E8N,0,0,0,0,in,1715621882287030272,1732272982415028429,anggia_m96,https://twitter.com/anggia_m96/status/1732272982415028429,https://pbs.twimg.com/ext_tw_video_thumb/1732272927557701632/pu/img/Of65J9fbdKongooh.jpg,pacitan,pacitan,,
1675,Fri Dec 08 02:55:37 +0000 2023,1732957073309405606,Tolak Prabowo pelanggar HAM sebagai pemimpin negara! https://t.co/yBzHdBjpbp,0,0,0,0,in,1712759743096471552,1732957073309405606,vitrytikky,https://twitter.com/vitrytikky/status/1732957073309405606,https://pbs.twimg.com/media/GAyzRTGaUAAEkJr.jpg,kediri,kediri,,
1676,Tue Dec 12 13:48:06 +0000 2023,1734570827964932498,Gak pantas Prabowo jadi capres  rakyat tolak capres penculik @__bukanurusanmu  Gemoy Penculik Jelas MasBowoGibran Tegas VisiPakbowo KeadilanYgPasti https://t.co/U3mSXa0IHW,0,0,0,0,in,1715000262518362112,1734570827964932498,antoninicholass,https://twitter.com/antoninicholass/status/1734570827964932498,https://pbs.twimg.com/media/GBJu-aOagAAx4sY.jpg,pasuruan,pasuruan,,
1679,Wed Dec 13 12:38:09 +0000 2023,1734915609572585639,Dari debat perdana Capres kemaren  ada momen dimana Capres no 01 dan no 02 terlibat adu argumen yg menegangkan. Nah Capres no 03 yaitu pak Ganjar mampu tampil dg tenang dan meyakinkan meski sekali2 menyerang.  Mantap 🤟  ----- Ganjar Paling Tegas #スーパーマリオ https://t.co/eu29fyL4dL,1,0,5,9,in,1259753320152887296,1734915609572585639,Naandaa27,https://twitter.com/Naandaa27/status/1734915609572585639,https://pbs.twimg.com/ext_tw_video_thumb/1734915565129719808/pu/img/ovPbIbWCcGLVQt2W.jpg,"ponorogo, indonesia",ponorogo,indonesia,
1680,Wed Dec 13 12:36:52 +0000 2023,1734915286447571284,Dari debat perdana Capres kemaren  ada momen dimana Capres no 01 dan no 02 terlibat adu argumen yg menegangkan. Nah Capres no 03 yaitu pak Ganjar mampu tampil dg tenang dan meyakinkan meski sekali2 menyerang.  Mantap 🤟  ----- Ganjar Paling Tegas #スーパーマリオ https://t.co/cStSMp8qkQ,0,0,0,0,in,1570524318,1734915286447571284,aireen800,https://twitter.com/aireen800/status/1734915286447571284,https://pbs.twimg.com/ext_tw_video_thumb/1734915237298782208/pu/img/u1fESQ1p9kJIL9wI.jpg,"mojokerto, jawa timur",mojokerto,jawa timur,
1681,Wed Dec 13 13:28:38 +0000 2023,1734928313699934423,bro pointnya kan meminta kejelasan dikarenakan anak beserta bapaknya ybs mendukung capres 02 pada waktu pilpres 2019 kemarin  mengikuti serta tidak setuju hasil pilpres 2019 berarti kan mendukung Prabowo? kocak bener ente logikanya  yang diminta petrusnya ini diusut kocak,0,1,0,2,in,235016002,1734928313699934423,SexyyBambooe,https://twitter.com/SexyyBambooe/status/1734928313699934423,,surabaya,surabaya,,
1682,Wed Dec 13 05:12:05 +0000 2023,1734803354134696177,Kesan debat capres Indonesia Anies Baswedan : Sangat siap Prabowo Subianto : Tidak siap Ganjar Pranowo : Natural  01 : nyerang 02 02 : baper  emosian 03 : ketawa dipojokan  😃 #DebatCapres #DebatPilpres #debatcapres2024,0,0,0,0,in,1889882803,1734803354134696177,romieduu,https://twitter.com/romieduu/status/1734803354134696177,,"kota surabaya, jawa timur",kota surabaya,jawa timur,
1683,Mon Dec 11 12:25:02 +0000 2023,1734187535373594744,"Hanya Capres 02 Bpk Prabowo Subianto yg mampu &amp; sangat bisa menjaga keutuhan NKRI..   Ini pasti banyak yg ngomel2 kayak emak2 lagi jatuh tempo"" 🤣✌✌  https://t.co/k6h1YHp4dO""",0,0,0,0,in,1625830843251056641,1734187535373594744,njsusilo,https://twitter.com/njsusilo/status/1734187535373594744,,"kota surabaya, jawa timur",kota surabaya,jawa timur,
