full_text,text_clean,token,stop,stemmed,polarity_score,polarity
Prabowo yang pernah bobrok sama pelanggaran HAM  masa iya kita mau negara dipegang orang kayak gitu? @amerhazzim  Gemoy Penculik tangkap prabowo https://t.co/TdXufemfLG,prabowo yang pernah bobrok sama pelanggaran ham masa iya kita mau negara dipegang orangkayakgitu gemoy penculik tangkap prabowo,"['prabowo', 'yang', 'pernah', 'bobrok', 'sama', 'pelanggaran', 'ham', 'masa', 'iya', 'kita', 'mau', 'negara', 'dipegang', 'orangkayakgitu', 'gemoy', 'penculik', 'tangkap', 'prabowo']","['prabowo', 'pernah', 'bobrok', 'sama', 'pelanggaran', 'ham', 'masa', 'iya', 'mau', 'negara', 'dipegang', 'orangkayakgitu', 'gemoy', 'penculik', 'tangkap', 'prabowo']","['prabowo', 'pernah', 'bobrok', 'sama', 'langgar', 'ham', 'masa', 'iya', 'mau', 'negara', 'pegang', 'orangkayakgitu', 'gemoy', 'culik', 'tangkap', 'prabowo']",-3,negative
Pencalonan Prabowo adalah ejekan terhadap korban pelanggaran HAM.@YaniljKuswandar  Pelanggar HAM https://t.co/c38bGZordP,pencalonan prabowo adalah ejekan terhadap korban pelanggaran ham pelanggar ham,"['pencalonan', 'prabowo', 'adalah', 'ejekan', 'terhadap', 'korban', 'pelanggaran', 'ham', 'pelanggar', 'ham']","['pencalonan', 'prabowo', 'ejekan', 'korban', 'pelanggaran', 'ham', 'pelanggar', 'ham']","['calon', 'prabowo', 'ejek', 'korban', 'langgar', 'ham', 'langgar', 'ham']",-8,negative
Prabowo capres yg hancurkan moral bangsa @putrianasih2402  Capres Pelanggar HAM https://t.co/BnER0645Tf,prabowo capres yg hancurkan moral bangsa capres pelanggar ham,"['prabowo', 'capres', 'yg', 'hancurkan', 'moral', 'bangsa', 'capres', 'pelanggar', 'ham']","['prabowo', 'capres', 'yg', 'hancurkan', 'moral', 'bangsa', 'capres', 'pelanggar', 'ham']","['prabowo', 'capres', 'yg', 'hancur', 'moral', 'bangsa', 'capres', 'langgar', 'ham']",4,positive
MC: topik pertama adalah HAM  Prabowo: https://t.co/uXC2Q0t6vS,mc topik pertama adalah ham prabowo,"['mc', 'topik', 'pertama', 'adalah', 'ham', 'prabowo']","['mc', 'topik', 'pertama', 'ham', 'prabowo']","['mc', 'topik', 'pertama', 'ham', 'prabowo']",0,positive
Prabowo seolah-olah meremehkan martabat rakyat dengan mencalonkan diri. @NMarinkah  Pelanggar HAM https://t.co/5OyWnelXmx,prabowo seolaholah meremehkan martabat rakyat dengan mencalonkan diri pelanggar ham,"['prabowo', 'seolaholah', 'meremehkan', 'martabat', 'rakyat', 'dengan', 'mencalonkan', 'diri', 'pelanggar', 'ham']","['prabowo', 'seolaholah', 'meremehkan', 'martabat', 'rakyat', 'mencalonkan', 'diri', 'pelanggar', 'ham']","['prabowo', 'seolaholah', 'remeh', 'martabat', 'rakyat', 'calon', 'diri', 'langgar', 'ham']",3,positive
Prabowo? Dia TNI yang diberhentikan tanpa hormat  jangan biarkan ia memimpin @let_telolet PELANGGAR HAM https://t.co/Flp8eicR8v,prabowo dia tni yang diberhentikan tanpa hormat jangan biarkan ia memimpin pelanggar ham,"['prabowo', 'dia', 'tni', 'yang', 'diberhentikan', 'tanpa', 'hormat', 'jangan', 'biarkan', 'ia', 'memimpin', 'pelanggar', 'ham']","['prabowo', 'tni', 'diberhentikan', 'hormat', 'jangan', 'biarkan', 'memimpin', 'pelanggar', 'ham']","['prabowo', 'tni', 'henti', 'hormat', 'jangan', 'biar', 'pimpin', 'langgar', 'ham']",-9,negative
prabowo percuma ngomongamakan ham klo track recordnya ga mendukung @Aki_Taku17  Gemoy Penculik tangkap prabowo https://t.co/jUkwAAdrWX,prabowo percuma ngomongamakan ham klo track recordnya ga mendukung gemoy penculik tangkap prabowo,"['prabowo', 'percuma', 'ngomongamakan', 'ham', 'klo', 'track', 'recordnya', 'ga', 'mendukung', 'gemoy', 'penculik', 'tangkap', 'prabowo']","['prabowo', 'percuma', 'ngomongamakan', 'ham', 'klo', 'track', 'recordnya', 'ga', 'mendukung', 'gemoy', 'penculik', 'tangkap', 'prabowo']","['prabowo', 'percuma', 'ngomongamakan', 'ham', 'klo', 'track', 'recordnya', 'ga', 'dukung', 'gemoy', 'culik', 'tangkap', 'prabowo']",1,positive
Catatan kelam membuat Prabowo tidak pantas jadi pemimpin negara.@HasnadyHutasoit  Pelanggar HAM https://t.co/iFyEEXjfHc,catatan kelam membuat prabowo tidak pantas jadi pemimpin negara pelanggar ham,"['catatan', 'kelam', 'membuat', 'prabowo', 'tidak', 'pantas', 'jadi', 'pemimpin', 'negara', 'pelanggar', 'ham']","['catatan', 'kelam', 'membuat', 'prabowo', 'pantas', 'jadi', 'pemimpin', 'negara', 'pelanggar', 'ham']","['catat', 'kelam', 'buat', 'prabowo', 'pantas', 'jadi', 'pimpin', 'negara', 'langgar', 'ham']",-8,negative
Apakah ini bentuk ketidakpedulian Prabowo pada isu HAM @macaronchocos Gemoy Penculik TangkapPRABOWO https://t.co/EzPHbIxw3U,apakah ini bentuk ketidakpedulian prabowo pada isu ham gemoy penculik tangkapprabowo,"['apakah', 'ini', 'bentuk', 'ketidakpedulian', 'prabowo', 'pada', 'isu', 'ham', 'gemoy', 'penculik', 'tangkapprabowo']","['bentuk', 'ketidakpedulian', 'prabowo', 'isu', 'ham', 'gemoy', 'penculik', 'tangkapprabowo']","['bentuk', 'ketidakpedulian', 'prabowo', 'isu', 'ham', 'gemoy', 'culik', 'tangkapprabowo']",3,positive
Gimana bisa percaya sama Prabowo  masa lupa sama dosa pelanggaran HAM yang pernah dia lakukan? @ambiya_mohammad  Gemoy Penculik tangkap prabowo https://t.co/YxzsZSkmOh,gimana bisa percaya sama prabowo masa lupa sama dosa pelanggaran ham yang pernah dia lakukan gemoy penculik tangkap prabowo,"['gimana', 'bisa', 'percaya', 'sama', 'prabowo', 'masa', 'lupa', 'sama', 'dosa', 'pelanggaran', 'ham', 'yang', 'pernah', 'dia', 'lakukan', 'gemoy', 'penculik', 'tangkap', 'prabowo']","['gimana', 'percaya', 'sama', 'prabowo', 'masa', 'lupa', 'sama', 'dosa', 'pelanggaran', 'ham', 'pernah', 'lakukan', 'gemoy', 'penculik', 'tangkap', 'prabowo']","['gimana', 'percaya', 'sama', 'prabowo', 'masa', 'lupa', 'sama', 'dosa', 'langgar', 'ham', 'pernah', 'laku', 'gemoy', 'culik', 'tangkap', 'prabowo']",-1,negative
jirlah pak prabowo dapet kesempatan pertama jawab trus beliau dapet tema HAM😭 kykk wrwrwrwrrwrwr,jirlah pak prabowo dapet kesempatan pertama jawab trus beliau dapet tema ham kykk wrwrwrwrrwrwr,"['jirlah', 'pak', 'prabowo', 'dapet', 'kesempatan', 'pertama', 'jawab', 'trus', 'beliau', 'dapet', 'tema', 'ham', 'kykk', 'wrwrwrwrrwrwr']","['jirlah', 'pak', 'prabowo', 'dapet', 'kesempatan', 'pertama', 'jawab', 'trus', 'beliau', 'dapet', 'tema', 'ham', 'kykk', 'wrwrwrwrrwrwr']","['jir', 'pak', 'prabowo', 'dapet', 'sempat', 'pertama', 'jawab', 'trus', 'beliau', 'dapet', 'tema', 'ham', 'kykk', 'wrwrwrwrrwrwr']",-1,negative
Memilih prabowo sama saja dengan mengabaikan rasa keadilan bagi para korban HAM @lynn_nnyl_ Gemoy Penculik TangkapPRABOWO https://t.co/gwwZ5kzNG4,memilih prabowo sama saja dengan mengabaikan rasa keadilan bagi para korban ham gemoy penculik tangkapprabowo,"['memilih', 'prabowo', 'sama', 'saja', 'dengan', 'mengabaikan', 'rasa', 'keadilan', 'bagi', 'para', 'korban', 'ham', 'gemoy', 'penculik', 'tangkapprabowo']","['memilih', 'prabowo', 'sama', 'mengabaikan', 'rasa', 'keadilan', 'korban', 'ham', 'gemoy', 'penculik', 'tangkapprabowo']","['pilih', 'prabowo', 'sama', 'abai', 'rasa', 'adil', 'korban', 'ham', 'gemoy', 'culik', 'tangkapprabowo']",-7,negative
Ganjar - Mahfud dipercayai sebagai sosok yang bersih dan jujur  tanpa catatan pelanggaran HAM seperti Prabowo. @RiyantoRiy24988  https://t.co/vuV9A3XkpX,ganjar mahfud dipercayai sebagai sosok yang bersih dan jujur tanpa catatan pelanggaran ham seperti prabowo,"['ganjar', 'mahfud', 'dipercayai', 'sebagai', 'sosok', 'yang', 'bersih', 'dan', 'jujur', 'tanpa', 'catatan', 'pelanggaran', 'ham', 'seperti', 'prabowo']","['ganjar', 'mahfud', 'dipercayai', 'sosok', 'bersih', 'jujur', 'catatan', 'pelanggaran', 'ham', 'prabowo']","['ganjar', 'mahfud', 'percaya', 'sosok', 'bersih', 'jujur', 'catat', 'langgar', 'ham', 'prabowo']",7,positive
Lha yg pecat Prabowo krn pelanggaran HAM kan anda pak. Masa sih negara sebesar ini harus dipimpin seorang penculik dan pelanggar HAM. Sejatinya dlm Islam  memilih seorang pemimpin itu dilihat masa lalunya  bukan janji2 kampanye nya pak,lha yg pecat prabowo krn pelanggaran ham kan anda pak masa sih negara sebesar ini harus dipimpin seorang penculik dan pelanggar ham sejatinya dlm islam memilih seorang pemimpin itu dilihat masa lalunya bukan janji kampanye nya pak,"['lha', 'yg', 'pecat', 'prabowo', 'krn', 'pelanggaran', 'ham', 'kan', 'anda', 'pak', 'masa', 'sih', 'negara', 'sebesar', 'ini', 'harus', 'dipimpin', 'seorang', 'penculik', 'dan', 'pelanggar', 'ham', 'sejatinya', 'dlm', 'islam', 'memilih', 'seorang', 'pemimpin', 'itu', 'dilihat', 'masa', 'lalunya', 'bukan', 'janji', 'kampanye', 'nya', 'pak']","['lha', 'yg', 'pecat', 'prabowo', 'krn', 'pelanggaran', 'ham', 'kan', 'pak', 'masa', 'sih', 'negara', 'sebesar', 'dipimpin', 'seorang', 'penculik', 'pelanggar', 'ham', 'sejatinya', 'dlm', 'islam', 'memilih', 'seorang', 'pemimpin', 'dilihat', 'masa', 'lalunya', 'bukan', 'janji', 'kampanye', 'nya', 'pak']","['lha', 'yg', 'pecat', 'prabowo', 'krn', 'langgar', 'ham', 'kan', 'pak', 'masa', 'sih', 'negara', 'besar', 'pimpin', 'orang', 'culik', 'langgar', 'ham', 'sejati', 'dlm', 'islam', 'pilih', 'orang', 'pimpin', 'lihat', 'masa', 'lalu', 'bukan', 'janji', 'kampanye', 'nya', 'pak']",8,positive
@joko_maryadi @mjaya2007 @xquitavee Tanya juga tuh ke Mahfud MD  klo prabowo adalah pelanggar HAM  kok bisa pak Mahfud jd timses prabowo di Pilpres 2014??,tanya juga tuh ke mahfud md klo prabowo adalah pelanggar ham kok bisa pak mahfud jd timses prabowo di pilpres,"['tanya', 'juga', 'tuh', 'ke', 'mahfud', 'md', 'klo', 'prabowo', 'adalah', 'pelanggar', 'ham', 'kok', 'bisa', 'pak', 'mahfud', 'jd', 'timses', 'prabowo', 'di', 'pilpres']","['tanya', 'tuh', 'mahfud', 'md', 'klo', 'prabowo', 'pelanggar', 'ham', 'kok', 'pak', 'mahfud', 'jd', 'timses', 'prabowo', 'pilpres']","['tanya', 'tuh', 'mahfud', 'md', 'klo', 'prabowo', 'langgar', 'ham', 'kok', 'pak', 'mahfud', 'jd', 'timses', 'prabowo', 'pilpres']",0,positive
"@savicali Y nek wes di adili  artine wis nglakoni ukumane! Opo maneh?   Nek nyangkem HAM (Prabowo) gur 5 Tahunan  Kuwi jenenge duduk Aktivis/peduli HAM  tapi TIMSES  jeneng liane maneh TAEKKKK""""",nek wes di adili artine wis nglakoni ukumane opo maneh nek nyangkem ham prabowo gur tahunan kuwi jenenge duduk aktivispeduli ham tapi timses jeneng liane maneh taekkkk,"['nek', 'wes', 'di', 'adili', 'artine', 'wis', 'nglakoni', 'ukumane', 'opo', 'maneh', 'nek', 'nyangkem', 'ham', 'prabowo', 'gur', 'tahunan', 'kuwi', 'jenenge', 'duduk', 'aktivispeduli', 'ham', 'tapi', 'timses', 'jeneng', 'liane', 'maneh', 'taekkkk']","['nek', 'wes', 'adili', 'artine', 'wis', 'nglakoni', 'ukumane', 'opo', 'maneh', 'nek', 'nyangkem', 'ham', 'prabowo', 'gur', 'tahunan', 'kuwi', 'jenenge', 'duduk', 'aktivispeduli', 'ham', 'timses', 'jeneng', 'liane', 'maneh', 'taekkkk']","['nek', 'wes', 'adil', 'artine', 'wis', 'nglakoni', 'ukumane', 'opo', 'maneh', 'nek', 'nyangkem', 'ham', 'prabowo', 'gur', 'tahun', 'kuwi', 'jenenge', 'duduk', 'aktivispeduli', 'ham', 'timses', 'jeneng', 'liane', 'maneh', 'taekkkk']",-5,negative
Yaallah guys kok masih ada yang dukung Pak Prabowo yg ceramah soal atasi masalah HAM melupakan fakta sejarah @Aldian70550914  Gemoy Penculik tangkap prabowo https://t.co/krpTey14kP,yaallah guys kok masih ada yang dukung pak prabowo yg ceramah soal atasi masalah ham melupakan fakta sejarah gemoy penculik tangkap prabowo,"['yaallah', 'guys', 'kok', 'masih', 'ada', 'yang', 'dukung', 'pak', 'prabowo', 'yg', 'ceramah', 'soal', 'atasi', 'masalah', 'ham', 'melupakan', 'fakta', 'sejarah', 'gemoy', 'penculik', 'tangkap', 'prabowo']","['yaallah', 'guys', 'kok', 'dukung', 'pak', 'prabowo', 'yg', 'ceramah', 'soal', 'atasi', 'masalah', 'ham', 'melupakan', 'fakta', 'sejarah', 'gemoy', 'penculik', 'tangkap', 'prabowo']","['yaallah', 'guys', 'kok', 'dukung', 'pak', 'prabowo', 'yg', 'ceramah', 'soal', 'atas', 'masalah', 'ham', 'lupa', 'fakta', 'sejarah', 'gemoy', 'culik', 'tangkap', 'prabowo']",-12,negative
Selesaikan HAM Prabowo bukan pro terhadap HAM @AididHaziq  Gemoy Penculik  VisiPakbowo KeadilanYgPasti  Jelas MasBowoGibran Tegas https://t.co/UB4NPJBeys,selesaikan ham prabowo bukan pro terhadap ham gemoy penculik visipakbowo keadilanygpasti jelas masbowogibran tegas,"['selesaikan', 'ham', 'prabowo', 'bukan', 'pro', 'terhadap', 'ham', 'gemoy', 'penculik', 'visipakbowo', 'keadilanygpasti', 'jelas', 'masbowogibran', 'tegas']","['selesaikan', 'ham', 'prabowo', 'bukan', 'pro', 'ham', 'gemoy', 'penculik', 'visipakbowo', 'keadilanygpasti', 'jelas', 'masbowogibran', 'tegas']","['selesai', 'ham', 'prabowo', 'bukan', 'pro', 'ham', 'gemoy', 'culik', 'visipakbowo', 'keadilanygpasti', 'jelas', 'masbowogibran', 'tegas']",-7,negative
Ada bukti atau keputusan hukum yang mendakwa pak Prabowo sebagai pelanggar HAM? Sesimpel itu kok...,ada bukti atau keputusan hukum yang mendakwa pak prabowo sebagai pelanggar ham sesimpel itu kok,"['ada', 'bukti', 'atau', 'keputusan', 'hukum', 'yang', 'mendakwa', 'pak', 'prabowo', 'sebagai', 'pelanggar', 'ham', 'sesimpel', 'itu', 'kok']","['bukti', 'keputusan', 'hukum', 'mendakwa', 'pak', 'prabowo', 'pelanggar', 'ham', 'sesimpel', 'kok']","['bukti', 'putus', 'hukum', 'dakwa', 'pak', 'prabowo', 'langgar', 'ham', 'simpel', 'kok']",1,positive
Prabowo  meskipun mengaku gemoy  terlibat dalam pelanggaran HAM pada masa lalu. @HaqqLis  https://t.co/rvVpmqh5hy,prabowo meskipun mengaku gemoy terlibat dalam pelanggaran ham pada masa lalu,"['prabowo', 'meskipun', 'mengaku', 'gemoy', 'terlibat', 'dalam', 'pelanggaran', 'ham', 'pada', 'masa', 'lalu']","['prabowo', 'meskipun', 'mengaku', 'gemoy', 'terlibat', 'pelanggaran', 'ham', 'masa', 'lalu']","['prabowo', 'meski', 'aku', 'gemoy', 'libat', 'langgar', 'ham', 'masa', 'lalu']",2,positive
Wkwk Prabowo di tanya HAM malah kemana mana,wkwk prabowo di tanya ham malah kemana mana,"['wkwk', 'prabowo', 'di', 'tanya', 'ham', 'malah', 'kemana', 'mana']","['wkwk', 'prabowo', 'tanya', 'ham', 'malah', 'mana']","['wkwk', 'prabowo', 'tanya', 'ham', 'malah', 'mana']",0,positive
Prabowo  meskipun mencoba mengaku gemoy  tetap terbayang oleh keterlibatannya dalam pelanggaran HAM. @PapaOyen89  https://t.co/zzMw61FJrE,prabowo meskipun mencoba mengaku gemoy tetap terbayang oleh keterlibatannya dalam pelanggaran ham,"['prabowo', 'meskipun', 'mencoba', 'mengaku', 'gemoy', 'tetap', 'terbayang', 'oleh', 'keterlibatannya', 'dalam', 'pelanggaran', 'ham']","['prabowo', 'meskipun', 'mencoba', 'mengaku', 'gemoy', 'tetap', 'terbayang', 'keterlibatannya', 'pelanggaran', 'ham']","['prabowo', 'meski', 'coba', 'aku', 'gemoy', 'tetap', 'bayang', 'libat', 'langgar', 'ham']",5,positive
Prabowo  yang mengaku gemoy  ternyata terlibat dalam pelanggaran HAM yang tidak bisa diabaikan @meawmeawyou_  https://t.co/GGBqd4bpqQ,prabowo yang mengaku gemoy ternyata terlibat dalam pelanggaran ham yang tidak bisa diabaikan,"['prabowo', 'yang', 'mengaku', 'gemoy', 'ternyata', 'terlibat', 'dalam', 'pelanggaran', 'ham', 'yang', 'tidak', 'bisa', 'diabaikan']","['prabowo', 'mengaku', 'gemoy', 'ternyata', 'terlibat', 'pelanggaran', 'ham', 'diabaikan']","['prabowo', 'aku', 'gemoy', 'nyata', 'libat', 'langgar', 'ham', 'abai']",0,positive
prabowo  kamu jaga HAM tapi pelanggaran HAM sejarahmu menanti @akbar_sugar  Gemoy Penculik tangkap prabowo https://t.co/2qzM3LylIX,prabowo kamu jaga ham tapi pelanggaran ham sejarahmu menanti gemoy penculik tangkap prabowo,"['prabowo', 'kamu', 'jaga', 'ham', 'tapi', 'pelanggaran', 'ham', 'sejarahmu', 'menanti', 'gemoy', 'penculik', 'tangkap', 'prabowo']","['prabowo', 'kamu', 'jaga', 'ham', 'pelanggaran', 'ham', 'sejarahmu', 'menanti', 'gemoy', 'penculik', 'tangkap', 'prabowo']","['prabowo', 'kamu', 'jaga', 'ham', 'langgar', 'ham', 'sejarah', 'nanti', 'gemoy', 'culik', 'tangkap', 'prabowo']",-6,negative
Dulu hormat sama mas Budiman..Idealis Perubahan haluan masuk timses Prabowo...beda politik Ketika membela Prabowo atas pelanggaran HAM dengan alasan tugas negara.. Jadi muak.. Segampang itu nyawa seseorang dihilangkan.. https://t.co/sq3A60zMyD,dulu hormat sama mas budimanidealis perubahan haluan masuk timses prabowobeda politik ketika membela prabowo atas pelanggaran ham dengan alasan tugas negara jadi muak segampang itu nyawa seseorang dihilangkan,"['dulu', 'hormat', 'sama', 'mas', 'budimanidealis', 'perubahan', 'haluan', 'masuk', 'timses', 'prabowobeda', 'politik', 'ketika', 'membela', 'prabowo', 'atas', 'pelanggaran', 'ham', 'dengan', 'alasan', 'tugas', 'negara', 'jadi', 'muak', 'segampang', 'itu', 'nyawa', 'seseorang', 'dihilangkan']","['dulu', 'hormat', 'sama', 'mas', 'budimanidealis', 'perubahan', 'haluan', 'masuk', 'timses', 'prabowobeda', 'politik', 'membela', 'prabowo', 'atas', 'pelanggaran', 'ham', 'alasan', 'tugas', 'negara', 'jadi', 'muak', 'segampang', 'nyawa', 'seseorang', 'dihilangkan']","['dulu', 'hormat', 'sama', 'mas', 'budimanidealis', 'ubah', 'haluan', 'masuk', 'timses', 'prabowobeda', 'politik', 'bela', 'prabowo', 'atas', 'langgar', 'ham', 'alas', 'tugas', 'negara', 'jadi', 'muak', 'gampang', 'nyawa', 'orang', 'hilang']",-12,negative
Dari debat perdana Capres kemaren  ada momen dimana Capres no 01 dan no 02 terlibat adu argumen yg menegangkan. Nah Capres no 03 yaitu pak Ganjar mampu tampil dg tenang dan meyakinkan meski sekali2 menyerang.  Mantap 🤟  ----- Ganjar Paling Tegas #スーパーマリオ https://t.co/eu29fyL4dL,dari debat perdana capres kemaren ada momen dimana capres no dan no terlibat adu argumen yg menegangkan nah capres no yaitu pak ganjar mampu tampil dg tenang dan meyakinkan meski sekali menyerang mantap ganjar paling tegas,"['dari', 'debat', 'perdana', 'capres', 'kemaren', 'ada', 'momen', 'dimana', 'capres', 'no', 'dan', 'no', 'terlibat', 'adu', 'argumen', 'yg', 'menegangkan', 'nah', 'capres', 'no', 'yaitu', 'pak', 'ganjar', 'mampu', 'tampil', 'dg', 'tenang', 'dan', 'meyakinkan', 'meski', 'sekali', 'menyerang', 'mantap', 'ganjar', 'paling', 'tegas']","['debat', 'perdana', 'capres', 'kemaren', 'momen', 'capres', 'no', 'no', 'terlibat', 'adu', 'argumen', 'yg', 'menegangkan', 'nah', 'capres', 'no', 'pak', 'ganjar', 'mampu', 'tampil', 'dg', 'tenang', 'meyakinkan', 'meski', 'sekali', 'menyerang', 'mantap', 'ganjar', 'paling', 'tegas']","['debat', 'perdana', 'capres', 'kemaren', 'momen', 'capres', 'no', 'no', 'libat', 'adu', 'argumen', 'yg', 'tegang', 'nah', 'capres', 'no', 'pak', 'ganjar', 'mampu', 'tampil', 'dg', 'tenang', 'yakin', 'meski', 'sekali', 'serang', 'mantap', 'ganjar', 'paling', 'tegas']",5,positive
bro pointnya kan meminta kejelasan dikarenakan anak beserta bapaknya ybs mendukung capres 02 pada waktu pilpres 2019 kemarin  mengikuti serta tidak setuju hasil pilpres 2019 berarti kan mendukung Prabowo? kocak bener ente logikanya  yang diminta petrusnya ini diusut kocak,bro pointnya kan meminta kejelasan dikarenakan anak beserta bapaknya ybs mendukung capres pada waktu pilpres kemarin mengikuti serta tidak setuju hasil pilpres berarti kan mendukung prabowo kocak bener ente logikanya yang diminta petrusnya ini diusut kocak,"['bro', 'pointnya', 'kan', 'meminta', 'kejelasan', 'dikarenakan', 'anak', 'beserta', 'bapaknya', 'ybs', 'mendukung', 'capres', 'pada', 'waktu', 'pilpres', 'kemarin', 'mengikuti', 'serta', 'tidak', 'setuju', 'hasil', 'pilpres', 'berarti', 'kan', 'mendukung', 'prabowo', 'kocak', 'bener', 'ente', 'logikanya', 'yang', 'diminta', 'petrusnya', 'ini', 'diusut', 'kocak']","['bro', 'pointnya', 'kan', 'meminta', 'kejelasan', 'dikarenakan', 'anak', 'beserta', 'bapaknya', 'ybs', 'mendukung', 'capres', 'waktu', 'pilpres', 'kemarin', 'mengikuti', 'setuju', 'hasil', 'pilpres', 'berarti', 'kan', 'mendukung', 'prabowo', 'kocak', 'bener', 'ente', 'logikanya', 'diminta', 'petrusnya', 'diusut', 'kocak']","['bro', 'point', 'kan', 'minta', 'jelas', 'karena', 'anak', 'serta', 'bapak', 'ybs', 'dukung', 'capres', 'waktu', 'pilpres', 'kemarin', 'ikut', 'tuju', 'hasil', 'pilpres', 'arti', 'kan', 'dukung', 'prabowo', 'kocak', 'bener', 'ente', 'logika', 'minta', 'petrusnya', 'usut', 'kocak']",-2,negative
Kesan debat capres Indonesia Anies Baswedan : Sangat siap Prabowo Subianto : Tidak siap Ganjar Pranowo : Natural  01 : nyerang 02 02 : baper  emosian 03 : ketawa dipojokan  😃 #DebatCapres #DebatPilpres #debatcapres2024,kesan debat capres indonesia anies baswedan sangat siap prabowo subianto tidak siap ganjar pranowo natural nyerang baper emosian ketawa dipojokan,"['kesan', 'debat', 'capres', 'indonesia', 'anies', 'baswedan', 'sangat', 'siap', 'prabowo', 'subianto', 'tidak', 'siap', 'ganjar', 'pranowo', 'natural', 'nyerang', 'baper', 'emosian', 'ketawa', 'dipojokan']","['kesan', 'debat', 'capres', 'indonesia', 'anies', 'baswedan', 'sangat', 'siap', 'prabowo', 'subianto', 'siap', 'ganjar', 'pranowo', 'natural', 'nyerang', 'baper', 'emosian', 'ketawa', 'dipojokan']","['kesan', 'debat', 'capres', 'indonesia', 'anies', 'baswedan', 'sangat', 'siap', 'prabowo', 'subianto', 'siap', 'ganjar', 'pranowo', 'natural', 'nyerang', 'baper', 'emosi', 'ketawa', 'pojok']",0,positive
